cusip,security_name,state,principal_amount,coupon_pct,maturity_date,dated_date,closing_date,interest_rate_current,rate_type,source_of_repayment,rating_fitch,rating_kbra,rating_moodys,rating_sp,liquidity_facility,provider_identity,remarketing_agent,num_trades,num_rate_resets,num_disclosures,emma_url,crawl_timestamp
A6C8C69DA7F95BFD8B2A5C61A605B47F1,"DORMITORY AUTHORITY OF THE STATE OF NEW YORK / NYU LANGONE HOSPITALS OBLIGATED GROUP REVENUE BONDS, SERIES 2020A",NY,210000000,4 %,07/01/2050,02/11/2020,02/11/2020,,,,,,,,,,,100,0,86,https://emma.msrb.org/Security/Details/A6C8C69DA7F95BFD8B2A5C61A605B47F1,2026-02-19T18:29:38.005898+00:00
A613E15F63AD604286DA0B1DF159B2D86,"VIRGINIA SMALL BUSINESS FINANCING AUTHORITY HEALTH FACILITIES BON SECOURS MERCY HEALTH / REVENUE BONDS SERIES 2020A (BON SECOURS MERCY HEALTH, INC.)",VA,206450000,4 %,12/01/2049,04/15/2020,04/15/2020,,,,,,,,,,,100,0,134,https://emma.msrb.org/Security/Details/A613E15F63AD604286DA0B1DF159B2D86,2026-02-19T18:32:41.333463+00:00
ABB254969329F44B839D66D19A6AE22D7,NATIONAL FINANCE AUTHORITY / FEDERAL LEASE REVENUE BONDS (VA KERNERSVILLE HEALTH CARE CENTER PROJECT ) FEDERALLY TAXABLE SERIES 2020,NH,198510000,2.872 %,07/01/2035,07/15/2020,07/15/2020,,,,,,,,,,,100,0,74,https://emma.msrb.org/Security/Details/ABB254969329F44B839D66D19A6AE22D7,2026-02-19T18:33:38.847920+00:00
A6D8D99C5D676373D4676BE9882F8AEC4,CALIFORNIA HEALTH FACILITIES FINANCING AUTHORITY / REVENUE BONDS (COMMONSPIRIT HEALTH) SERIES 2020A,CA,191900000,4 %,04/01/2049,10/28/2020,10/28/2020,,,,,,,,,,,100,0,129,https://emma.msrb.org/Security/Details/A6D8D99C5D676373D4676BE9882F8AEC4,2026-02-19T18:34:18.936908+00:00
A3FE2E843F3FBC2E95BF7F7BC708A4770,"ESCAMBIA COUNTY HEALTH FACILITIES AUTHORITY / HEALTH CARE FACILITIES REVENUE BONDS, SERIES 2020A (BAPTIST HEALTH CARE CORPORATION OBLIGATED GROUP)",FL,182305000,4 %,08/15/2045,02/12/2020,02/12/2020,,,,,,,,,,,100,0,162,https://emma.msrb.org/Security/Details/A3FE2E843F3FBC2E95BF7F7BC708A4770,2026-02-19T18:37:17.668476+00:00
ABDBA918C5791EDED224CE7A8E9CD1134,"DORMITORY AUTHORITY OF THE STATE OF NEW YORK / NYU LANGONE HOSPITALS OBLIGATED GROUP REVENUE BONDS, SERIES 2020A",NY,181305000,4 %,07/01/2053,02/11/2020,02/11/2020,,,,,,,,,,,100,0,86,https://emma.msrb.org/Security/Details/ABDBA918C5791EDED224CE7A8E9CD1134,2026-02-19T18:40:17.722926+00:00
A975B574F1C0DE63FE655BFFDB45E9F12,CALIFORNIA HEALTH FACS FING AUTH REV / BDS COMMONSPIRIT HEALTH 2020 A,CA,173910000,4 %,04/01/2049,10/28/2020,-,,,,,,,,,,,100,0,59,https://emma.msrb.org/Security/Details/A975B574F1C0DE63FE655BFFDB45E9F12,2026-02-19T18:41:18.725562+00:00
A696414722EBFF80951BE2A8F25213016,"HILLSBOROUGH COUNTY INDUSTRIAL DEVELOPMENT AUTHORITY / HOSPITAL REVENUE BONDS (TAMPA GENERAL HOSPITAL PROJECT), SERIES 2020A",FL,170435000,4 %,08/01/2050,10/29/2020,10/29/2020,,,,,,,,,,,100,0,53,https://emma.msrb.org/Security/Details/A696414722EBFF80951BE2A8F25213016,2026-02-19T18:41:59.825786+00:00
A0A00ABF4614C0873561E40B9CDC18566,CALIFORNIA HEALTH FACILITIES FINANCING AUTHORITY / REVENUE BONDS (STANFORD HEALTH CARE) 2020 SERIES A,CA,170120000,4 %,08/15/2050,04/01/2020,04/01/2020,,,,,,,,,,,100,0,105,https://emma.msrb.org/Security/Details/A0A00ABF4614C0873561E40B9CDC18566,2026-02-19T18:44:46.025430+00:00
A3E3EAF864DD3909A6206BC91472D76FF,LOUISIANA PUBLIC FACILITIES AUTHORITY / REVENUE BONDS (OCHSNER CLINIC FOUNDATION PROJECT) SERIES 2020A,LA,162725000,4 %,05/15/2049,10/26/2020,10/26/2020,,,,,,,,,,,100,0,71,https://emma.msrb.org/Security/Details/A3E3EAF864DD3909A6206BC91472D76FF,2026-02-19T18:45:33.880875+00:00
A53A6F4051C7A308211F147EB483D4EC9,"PUBLIC FINANCE AUTHORITY / TAXABLE HOSPITAL REVENUE BONDS, (RENOWN REGIONAL MEDICAL CENTER PROJECT), SERIES 2020B",WI,156975000,3.34 %,06/01/2050,10/01/2020,10/01/2020,,,,,,,,,,,100,0,51,https://emma.msrb.org/Security/Details/A53A6F4051C7A308211F147EB483D4EC9,2026-02-19T18:48:15.138605+00:00
A5B04C2D8A0AFE586C5ED0BC2C736B28E,"GEISINGER AUTHORITY / HEALTH SYSTEM REVENUE BONDS, SERIES 2020A, FIXED RATE BONDS",PA,156290000,4 %,04/01/2050,06/30/2020,06/30/2020,,,,,,,,,,,100,0,76,https://emma.msrb.org/Security/Details/A5B04C2D8A0AFE586C5ED0BC2C736B28E,2026-02-19T18:50:54.946618+00:00
A45B6D7947773E535D0B52CA1D438BE9D,"SOUTH CAROLINA JOBS-ECONOMIC DEVELOPMENT AUTHORITY HOSPITAL FACILITIES BON SECOURS MERCY HEALTH / REVENUE BONDS SERIES 2020A (BON SECOURS MERCY HEALTH, INC.)",SC,152830000,4 %,12/01/2044,04/15/2020,04/15/2020,,,,,,,,,,,100,0,134,https://emma.msrb.org/Security/Details/A45B6D7947773E535D0B52CA1D438BE9D,2026-02-19T18:53:38.924736+00:00
ACB1DB8D44498D1909323685F1274C247,STATE OF OHIO / HOSPITAL REVENUE BONDS SERIES 2020A (FIXED INTEREST RATE),OH,150325000,4 %,01/15/2050,01/23/2020,01/23/2020,02/18/2026,,,,,,,,,,122,79,61,https://emma.msrb.org/Security/Details/ACB1DB8D44498D1909323685F1274C247,2026-02-19T18:54:31.546561+00:00
A479FD51A686FFAE347320CBEC1DD6DCD,"COUNTY OF FRANKLIN, OHIO / HOSPITAL FACILITIES REVENUE IMPROVEMENT BONDS, SERIES 2020 (NATIONWIDE CHILDREN'S HOSPITAL PROJECT) (FEDERALLY TAXABLE)",OH,148925000,2.877 %,11/01/2050,10/28/2020,10/28/2020,,,,,,,,,,,76,0,44,https://emma.msrb.org/Security/Details/A479FD51A686FFAE347320CBEC1DD6DCD,2026-02-19T18:59:31.499985+00:00
AA41D99B4F712689E9C89E2DA822AB69E,"ESCAMBIA COUNTY HEALTH FACILITIES AUTHORITY / HEALTH CARE FACILITIES REVENUE BONDS, SERIES 2020A (BAPTIST HEALTH CARE CORPORATION OBLIGATED GROUP)",FL,145305000,4 %,08/15/2050,02/12/2020,02/12/2020,,,,,,,,,,,100,0,162,https://emma.msrb.org/Security/Details/AA41D99B4F712689E9C89E2DA822AB69E,2026-02-19T19:04:21.110614+00:00
AC94903F31CDE99ABC07B747C36FBAB14,MIZUHO FLOATER / RESIDUAL TR VAR STS / CTFS 2020-MIZ9025,NA,141410000,5.75 %,11/01/2035,08/06/2020,-,,,,,,,,,,,0,0,0,https://emma.msrb.org/Security/Details/AC94903F31CDE99ABC07B747C36FBAB14,2026-02-19T19:05:16.041410+00:00
ABFE5FEFBC575802FA5C5E9273FDC7C2D,"GEISINGER AUTHORITY / HEALTH SYSTEM REVENUE BONDS, SERIES 2020B, LONG TERM RATE BONDS",PA,139560000,5 %,04/01/2043,06/30/2020,06/30/2020,,,,,,,,,,,100,0,76,https://emma.msrb.org/Security/Details/ABFE5FEFBC575802FA5C5E9273FDC7C2D,2026-02-19T19:05:39.044228+00:00
AB2C42390C7874F71A6D1BEB1BFCDD93F,"NATIONAL FINANCE AUTHORITY (VA BUTLER HEALTH CARE CENTER PROJECT) / FEDERAL LEASE REVENUE BONDS, FEDERALLY TAXABLE SERIES 2020",NH,135000000,3.278 %,10/01/2037,12/01/2020,12/01/2020,,,,,,,,,,,100,0,65,https://emma.msrb.org/Security/Details/AB2C42390C7874F71A6D1BEB1BFCDD93F,2026-02-19T19:08:20.490094+00:00
A14EA73826F3439A644790CE92FAFFC7E,MIZUHO FLOATER / RESIDUAL TR VAR STS / CTFS 2020-MIZ9025,NA,134335000,-,11/01/2035,08/06/2020,-,,,,,,,,,,,0,0,0,https://emma.msrb.org/Security/Details/A14EA73826F3439A644790CE92FAFFC7E,2026-02-19T19:09:00.099231+00:00
A2CF70CB2FBD5D6FAB79532C7E95B4A45,"COUNTY OF HAMILTON, OHIO / HOSPITAL FACILITIES REVENUE BONDS, SERIES 2020 (UC HEALTH)",OH,132550000,5 %,09/15/2050,04/22/2020,04/22/2020,,,,,,,,,,,100,0,56,https://emma.msrb.org/Security/Details/A2CF70CB2FBD5D6FAB79532C7E95B4A45,2026-02-19T19:09:23.725019+00:00
A459D622BA0178581B3253AF2F33BFE4B,DORMITORY AUTHORITY OF THE STATE OF NEW YORK / MONTEFIORE OBLIGATED GROUP REVENUE BONDS SERIES 2020A,NY,130530000,4 %,09/01/2050,02/20/2020,02/20/2020,,,,,,,,,,,100,0,102,https://emma.msrb.org/Security/Details/A459D622BA0178581B3253AF2F33BFE4B,2026-02-19T19:10:04.582600+00:00
A3F0AF04C9788C7D708D0BEEB129C5D7E,"NEW HAMPSHIRE HEALTH AND EDUCATION FACILITIES AUTHORITY / REVENUE BONDS, DARTMOUTH-HITCHCOCK OBLIGATED GROUP ISSUE, SERIES 2020A",NH,125000000,5 %,08/01/2059,01/29/2020,01/29/2020,,,,,,,,,,,100,0,54,https://emma.msrb.org/Security/Details/A3F0AF04C9788C7D708D0BEEB129C5D7E,2026-02-19T19:12:49.981370+00:00
A51C12C5F73231E60546446DF14345780,"ILLINOIS FINANCE AUTHORITY / TAXABLE REVENUE BONDS, SERIES 2020C (OSF HEALTHCARE SYSTEM)",IL,120075000,3.51 %,05/15/2041,10/01/2020,10/01/2020,,,,,,,,,,,61,0,73,https://emma.msrb.org/Security/Details/A51C12C5F73231E60546446DF14345780,2026-02-19T19:15:31.251018+00:00
AE70D677892C4263368B56274FE8923D0,"COLORADO HEALTH FACILITIES AUTHORITY / REVENUE BONDS, SERIES 2020B (COVENANT LIVING COMMUNITIES AND SERVICES) (FEDERALLY TAXABLE)",CO,119035000,4.48 %,12/01/2040,10/29/2020,10/29/2020,,,,,,,,,,,100,0,76,https://emma.msrb.org/Security/Details/AE70D677892C4263368B56274FE8923D0,2026-02-19T19:16:43.707488+00:00
A46F0B5190E94908B704EBF70BABE4907,"HEALTH AND EDUCATIONAL FACILITIES AUTHORITY OF THE STATE OF MISSOURI / HEALTH FACILITIES REVENUE BONDS, (MERCY HEALTH) SERIES 2020",MO,116665000,3 %,06/01/2053,10/13/2020,10/13/2020,,,,,,,,,,,100,0,63,https://emma.msrb.org/Security/Details/A46F0B5190E94908B704EBF70BABE4907,2026-02-19T19:19:45.135749+00:00
A6B29A4FFD9795BDB310889F21D918A3A,ARIZONA INDUSTRIAL DEVELOPMENT AUTHORITY / HOSPITAL REVENUE BONDS (PHOENIX CHILDREN'S HOSPITAL) SERIES 2020A,AZ,112050000,4 %,02/01/2050,08/20/2020,08/20/2020,,,,,,,,,,,100,0,60,https://emma.msrb.org/Security/Details/A6B29A4FFD9795BDB310889F21D918A3A,2026-02-19T19:20:23.168721+00:00
AC113B65FB27F8F199053CD1CF87813CB,"HILLSBOROUGH COUNTY INDUSTRIAL DEVELOPMENT AUTHORITY / HOSPITAL REVENUE BONDS (TAMPA GENERAL HOSPITAL PROJECT), SERIES 2020A",FL,106360000,4 %,08/01/2055,10/29/2020,10/29/2020,,,,,,,,,,,100,0,53,https://emma.msrb.org/Security/Details/AC113B65FB27F8F199053CD1CF87813CB,2026-02-19T19:23:03.573218+00:00
A6BBF7D5D156A70493B6CB387AAD74E80,"VIRGINIA SMALL BUSINESS FINANCING AUTHORITY / REVENUE BONDS (THE OBLIGATED GROUP OF NATIONAL SENIOR CAMPUSES, INC.) SERIES 2020A",VA,102765000,4 %,01/01/2051,10/15/2020,10/15/2020,,,,,,,,,,,61,0,50,https://emma.msrb.org/Security/Details/A6BBF7D5D156A70493B6CB387AAD74E80,2026-02-19T19:25:45.155882+00:00
ACDBCB9E43DE7B1975537F25EDF42991A,CHESTER COUNTY HEALTH AND EDUCATION FACILITIES AUTHORITY / HEALTH SYSTEM REVENUE BONDS (MAIN LINE HEALTH SYSTEM) SERIES 2020C (FEDERALLY TAXABLE),PA,102515000,3.314 %,06/01/2051,11/10/2020,11/10/2020,,,,,,,,,,,47,0,51,https://emma.msrb.org/Security/Details/ACDBCB9E43DE7B1975537F25EDF42991A,2026-02-19T19:26:23.078002+00:00
A7287C1C28547802D41516A0D124CD064,ST. JOHNS COUNTY INDUSTRIAL DEVELOPMENT AUTHORITY / REVENUE BONDS (FLAGLER HEALTH) TAXABLE SERIES 2020A,FL,102385000,3.8 %,10/01/2050,09/01/2020,09/01/2020,,,,,,,,,,,100,0,57,https://emma.msrb.org/Security/Details/A7287C1C28547802D41516A0D124CD064,2026-02-19T19:28:58.440331+00:00
A59C0EE5D4ED825E68C24A543F0897B35,"LOUISIANA PUBLIC FACILITIES AUTHORITY / TAXABLE HOSPITAL REVENUE BONDS (LOUISIANA CHILDREN'S MEDICAL CENTER PROJECT), SERIES 2020B",LA,102280000,2.282 %,06/01/2030,08/04/2020,08/04/2020,,,,,,,,,,,100,0,44,https://emma.msrb.org/Security/Details/A59C0EE5D4ED825E68C24A543F0897B35,2026-02-19T19:29:44.063587+00:00
A2CB527C9D9D8085580586C1C1944F321,"CITY OF TAMPA, FLORIDA / HOSPITAL REVENUE BONDS (H. LEE MOFFIT CANCER CENTER PROJECT) SERIES 2020B",FL,100860000,5 %,07/01/2050,06/25/2020,06/25/2020,,,,,,,,,,,100,0,63,https://emma.msrb.org/Security/Details/A2CB527C9D9D8085580586C1C1944F321,2026-02-19T19:30:24.097930+00:00
A51C633FB5B96F27CC0AFBE77FFA58203,"GEISINGER AUTHORITY / HEALTH SYSTEM REVENUE BONDS, SERIES 2020A, FIXED RATE BONDS",PA,100370000,4 %,04/01/2039,06/30/2020,06/30/2020,,,,,,,,,,,100,0,76,https://emma.msrb.org/Security/Details/A51C633FB5B96F27CC0AFBE77FFA58203,2026-02-19T19:34:57.586459+00:00
AD1322028033942A2E6E89F821F409345,"HILLSBOROUGH COUNTY INDUSTRIAL DEVELOPMENT AUTHORITY / HOSPITAL REVENUE BONDS (TAMPA GENERAL HOSPITAL PROJECT), SERIES 2020A",FL,100000000,3.5 %,08/01/2055,10/29/2020,10/29/2020,,,,,,,,,,,100,0,53,https://emma.msrb.org/Security/Details/AD1322028033942A2E6E89F821F409345,2026-02-19T19:37:41.728504+00:00
AE276FFB8451C6E12B3BF01B14689937F,DORMITORY AUTHORITY OF THE STATE OF NEW YORK / MONTEFIORE OBLIGATED GROUP REVENUE BONDS SERIES 2020A,NY,100000000,3 %,09/01/2050,02/20/2020,02/20/2020,,,,,,,,,,,100,0,108,https://emma.msrb.org/Security/Details/AE276FFB8451C6E12B3BF01B14689937F,2026-02-19T19:40:25.065858+00:00
A80D14616CA48C741DBE29A51CBC88E58,"GEISINGER AUTHORITY / HEALTH SYSTEM REVENUE BONDS, SERIES 2020A, FIXED RATE BONDS",PA,100000000,5 %,04/01/2050,06/30/2020,06/30/2020,,,,,,,,,,,100,0,76,https://emma.msrb.org/Security/Details/A80D14616CA48C741DBE29A51CBC88E58,2026-02-19T19:41:12.745924+00:00
A2B92DD3F19A9D691481C764ABCA5818D,"MEDICAL CENTER EDUCATIONAL BUILDING CORPORATION / TAXABLE REVENUE BONDS, SERIES 2020B (CAPITAL IMPROVEMENTS AND REFINANCING PROJECT)",MS,96640000,2.917 %,06/01/2041,10/29/2020,10/29/2020,,,,,,,,,,,47,0,22,https://emma.msrb.org/Security/Details/A2B92DD3F19A9D691481C764ABCA5818D,2026-02-19T19:41:55.042277+00:00
A9AEC7487FA6B21C8AD1F16D1D348374B,CALIFORNIA HEALTH FACILITIES FINANCING AUTHORITY / REVENUE BONDS (PIH HEALTH) SERIES 2020B (FEDERALLY TAXABLE),CA,95230000,3.737 %,06/01/2047,10/08/2020,10/08/2020,,,,,,,,,,,100,0,73,https://emma.msrb.org/Security/Details/A9AEC7487FA6B21C8AD1F16D1D348374B,2026-02-19T19:42:33.413307+00:00
AC0F080B31EC04A071C9664C9B9851240,LOUISIANA PUBLIC FACILITIES AUTHORITY / REVENUE BONDS (OCHSNER CLINIC FOUNDATION PROJECT) SERIES 2020A,LA,94975000,3 %,05/15/2047,10/26/2020,10/26/2020,,,,,,,,,,,100,0,71,https://emma.msrb.org/Security/Details/AC0F080B31EC04A071C9664C9B9851240,2026-02-19T19:43:25.700827+00:00
AB5F4357DF885F0D62B7480C8B090C44A,THE HEALTH CARE AUTHORITY OF THE CITY OF HUNTSVILLE / SERIES 2020B BONDS,AL,91740000,3 %,06/01/2050,10/27/2020,10/27/2020,,,,,,,,,,,100,0,83,https://emma.msrb.org/Security/Details/AB5F4357DF885F0D62B7480C8B090C44A,2026-02-19T19:44:06.916276+00:00
A747CF9DDE446C0EBB7CD095DF36DAEAB,"ARIZONA INDUSTRIAL DEVELOPMENT AUTHORITY / HEALTHCARE FACILITIES TAXABLE REVENUE BONDS (ROSEWOOD PORTFOLIO), SERIES 2020A",AZ,90400000,7 %,02/01/2045,01/31/2020,01/31/2020,,,,,,,,,,,0,0,0,https://emma.msrb.org/Security/Details/A747CF9DDE446C0EBB7CD095DF36DAEAB,2026-02-19T19:46:47.261964+00:00
A8B80660D7C68DE720CC66251E1438E2B,"GEISINGER AUTHORITY / HEALTH SYSTEM REVENUE BONDS, SERIES 2020C, LONG TERM RATE BONDS",PA,89540000,5 %,04/01/2043,06/30/2020,06/30/2020,,,,,,,,,,,100,0,76,https://emma.msrb.org/Security/Details/A8B80660D7C68DE720CC66251E1438E2B,2026-02-19T19:47:09.811664+00:00
A8773D7F6697866311166EA04A7B021B4,"MONROE COUNTY INDUSTRIAL DEVELOPMENT CORPORATION / TAX-EXEMPT REVENUE BONDS, (ROCHESTER REGIONAL HEALTH PROJECT) SERIES 2020A",NY,88160000,4 %,12/01/2046,11/17/2020,11/17/2020,,,,,,,,,,,100,0,51,https://emma.msrb.org/Security/Details/A8773D7F6697866311166EA04A7B021B4,2026-02-19T19:49:51.203933+00:00
ABDA4C845A30E04A54732D686E9271413,"SOUTH CAROLINA JOBS-ECONOMIC DEVELOPMENT AUTHORITY / TAXABLE HOSPITAL REVENUE BONDS (CONWAY HOSPITAL, INC.) SERIES 2020",SC,87905000,2.729 %,07/01/2030,10/29/2020,10/29/2020,,,,,,,,,,,100,0,57,https://emma.msrb.org/Security/Details/ABDA4C845A30E04A54732D686E9271413,2026-02-19T19:50:29.773390+00:00
AC390075F7DBA8CBF9064787890952F90,MARYLAND ST HEALTH & HIGHER EDL FACS AUTH REV / BDS INTEGRACE INC 2020 A,MD,87110000,5 %,11/15/2049,02/06/2020,-,,,,,,,,,,,0,0,42,https://emma.msrb.org/Security/Details/AC390075F7DBA8CBF9064787890952F90,2026-02-19T19:51:09.246192+00:00
AAE04B121BE979B85D556BBDA10DC762F,MIZUHO FLOATER / RESIDUAL TR VAR STS / CTFS 2020-MIZ9037,NA,85880000,-,02/01/2045,08/13/2020,-,,,,,,,,,,,0,0,0,https://emma.msrb.org/Security/Details/AAE04B121BE979B85D556BBDA10DC762F,2026-02-19T19:51:59.422227+00:00
A0749B08F75CB15100A2599AF156C6E5F,NORTH CAROLINA MEDICAL CARE COMMISSION / HEALTH CARE FACILITIES REVENUE BONDS (REX HEALTHCARE) SERIES 2020A,NC,85090000,4 %,07/01/2049,02/19/2020,02/19/2020,,,,,,,,,,,100,0,68,https://emma.msrb.org/Security/Details/A0749B08F75CB15100A2599AF156C6E5F,2026-02-19T19:52:23.840899+00:00
A2A4A7F84B759F0B21F2C74E8CF3B61A4,"ILLINOIS FINANCE AUTHORITY / REVENUE BONDS, SERIES 2020B (OSF HEALTHCARE SYSTEM) SERIES 2020B-2",IL,84330000,5 %,05/15/2050,10/01/2020,10/01/2020,,,,,,,,,,,100,0,73,https://emma.msrb.org/Security/Details/A2A4A7F84B759F0B21F2C74E8CF3B61A4,2026-02-19T19:55:07.967351+00:00
AF09055B7C8B39B3653E326CDDF084D1F,"COUNTY OF ALLEN, OHIO HOSPITAL FACILITIES BON SECOURS MERCY HEALTH / REVENUE BONDS SERIES 2020A (BON SECOURS MERCY HEALTH, INC.)",OH,84195000,4 %,12/01/2040,04/15/2020,04/15/2020,,,,,,,,,,,100,0,134,https://emma.msrb.org/Security/Details/AF09055B7C8B39B3653E326CDDF084D1F,2026-02-19T19:56:22.132944+00:00
ABC5A4114DE94D0E3D3C54EB8AA4F1D12,MICHIGAN STATE HOSPITAL FINANCE AUTHORITY / REFUNDING AND PROJECT REVENUE BONDS (ASCENSION HEALTH SENIOR CREDIT GROUP) SERIES 2010F-4,MI,84105000,5 %,11/15/2047,03/25/2010,04/01/2020,,,,,,,,,,,100,0,195,https://emma.msrb.org/Security/Details/ABC5A4114DE94D0E3D3C54EB8AA4F1D12,2026-02-19T19:57:20.439694+00:00
A1416CF54C6F6CAF6668838E4DEDC11FE,"BURLEIGH COUNTY, NORTH DAKOTA / HEALTHCARE REVENUE BONDS (MISSOURI SLOPE OBLIGATED GROUP), SERIES 2020D",ND,78045000,6.625 %,11/01/2056,11/10/2020,11/10/2020,,,,,,,,,,,1,0,95,https://emma.msrb.org/Security/Details/A1416CF54C6F6CAF6668838E4DEDC11FE,2026-02-19T20:01:26.235510+00:00
A831FAA048F2CF3FCE96D9AA3BE3C9CAF,"THE INDUSTRIAL DEVELOPMENT AUTHORITY OF THE CITY OF GLENDALE, ARIZONA / SENIOR LIVING REVENUE BONDS, SERIES 2020A (ROYAL OAKS INSPIRATA POINTE PROJECT)",AZ,77840000,5 %,05/15/2056,12/16/2020,12/16/2020,,,,,,,,,,,70,0,113,https://emma.msrb.org/Security/Details/A831FAA048F2CF3FCE96D9AA3BE3C9CAF,2026-02-19T20:02:04.837829+00:00
A5A3F04834802F640369DEE375D1CF863,HILLSBOROUGH CNTY FLA INDL DEV AUTH HEALTH SYS REV / BDS BAYCARE HEALTH SYS 2020 D,FL,77215000,-,11/15/2042,04/30/2020,-,,,,,,,,,,,0,0,0,https://emma.msrb.org/Security/Details/A5A3F04834802F640369DEE375D1CF863,2026-02-19T20:06:23.333798+00:00
A9BE4E61A4CD64BA054C295C7752D61FC,"HILLSBOROUGH COUNTY INDUSTRIAL DEVELOPMENT AUTHORITY / HEALTH SYSTEM REVENUE BONDS, BAYCARE HEALTH SYSTEM ISSUES, SERIES 2020D",FL,77215000,1.75,11/15/2042,04/30/2020,04/30/2020,02/04/2026,,,,,,,,,,100,103,101,https://emma.msrb.org/Security/Details/A9BE4E61A4CD64BA054C295C7752D61FC,2026-02-19T20:06:48.677031+00:00
